VehicleAge,VehBCost,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
2,10745,2,72064,11225,1389,0
2,8685,2,73343,11814,686,1
5,9775,1,73265,11813,1038,1
4,9705,1,84749,13609,1113,1
6,8700,1,90689,7310,909,0
6,6600,1,84633,7174,1633,1
5,8000,1,71682,8314,1389,1
2,7500,2,50878,9602,920,0
8,4500,1,100064,3794,2070,1
2,8500,2,61728,9177,1703,1
7,3800,2,73550,2675,1923,1
7,4400,1,71542,3700,986,0
2,6525,1,74769,12352,1506,0
9,3365,2,99973,2960,1209,1
4,4865,2,71700,6328,803,0
5,10480,1,89282,10600,2022,0
4,9945,1,91743,16380,1341,0
6,4100,1,80784,4033,5392,1
3,6715,1,78859,11308,1389,1
3,5400,2,74549,5117,569,1
5,4315,1,69936,5574,1020,0
3,6200,2,58909,6856,671,1
4,8880,2,48970,8946,905,1
3,7180,2,78188,8774,1272,1
7,8525,1,83613,8073,1543,0
8,5540,1,84653,4041,1803,0
6,3660,1,80512,4003,1543,1
3,6295,1,85691,7272,853,0
4,7100,1,90160,7671,2351,0
5,6460,1,57641,4340,1169,0
4,8245,1,76622,7863,1272,1
6,6020,1,32722,4631,882,0
2,8190,2,65995,8595,1703,0
1,7270,2,87797,10123,1373,1
3,5590,2,52183,6468,1086,0
4,4560,2,65529,3913,533,1
4,9600,1,76889,9795,803,1
5,9000,1,76085,9535,1740,1
6,4630,1,67149,3728,1515,0
6,7400,1,78525,7948,686,0
4,5230,1,85629,5677,5092,0
6,8270,2,84804,9031,1543,1
4,3905,1,86927,6119,1243,0
4,4490,1,85837,5155,983,1
3,6190,1,59255,0,1583,0
3,7965,1,69227,10453,728,0
4,3600,2,93496,10707,909,0
4,5610,1,86438,8077,1763,0
5,4645,1,76564,3775,1155,0
3,7730,1,81036,8726,2152,0
8,4200,1,89938,3564,2712,1
1,7900,2,53667,8543,671,0
4,5255,2,81306,6541,1503,1
2,8010,1,75702,8962,1974,0
3,6685,2,73130,8054,1038,0
5,9935,1,92050,9928,1053,0
3,10060,2,71455,10496,1389,0
2,8100,1,67422,8747,825,0
3,10375,1,55680,10356,1086,1
5,6285,1,77126,5323,1974,1
3,6120,1,62165,7866,1215,1
4,7100,2,73520,7515,1623,0
6,3310,1,67223,3519,728,1
6,6000,2,44685,4134,1416,0
3,6500,2,67358,9565,1801,0
9,5000,1,75817,2877,2274,1
7,9875,1,76330,8821,1338,0
7,3375,1,80775,3667,1543,1
6,6030,1,69087,6008,1711,0
6,4665,2,67464,3566,1028,1
3,4375,2,60793,5739,533,0
7,4600,1,86671,4094,1803,1
6,4645,1,83202,4894,853,1
4,8620,1,80584,10764,1503,0
6,6100,1,82447,5753,1153,1
8,4100,1,80428,3278,1153,1
5,6590,1,80978,5071,1113,0
7,9215,1,95628,9450,2218,1
7,5625,2,53946,4459,1386,0
8,6430,2,82679,5170,1023,1
5,4760,2,84246,5285,853,0
5,6535,2,71898,6414,1623,0
5,6335,2,89108,6293,1113,1
4,7000,2,66691,8265,923,0
6,4190,1,71586,3566,1103,1
5,3830,1,62787,4325,825,1
3,6910,1,83141,8957,1763,1
4,4830,2,81095,5985,983,0
2,8860,2,91063,11387,1630,1
5,6100,1,67722,4838,1313,1
9,4900,2,45626,3109,1346,1
4,5600,2,60378,6947,1215,0
5,5100,2,40633,6235,975,0
8,3265,2,85172,2657,1543,1
6,6500,1,68683,6509,930,0
5,5005,1,79934,5181,1974,1
5,5500,1,94855,8751,2206,1
6,3905,2,63925,4532,1613,1
3,6695,2,70968,8421,2091,1
2,6150,2,55985,7535,505,0
4,4415,2,59353,5845,671,1
8,4260,2,63798,2830,2198,1
6,5285,1,52766,5291,3376,1
3,7495,1,76002,10544,1155,1
4,8945,1,72243,8127,1155,0
6,4175,1,75020,3416,2508,1
8,7400,1,76197,6598,869,1
4,4215,1,77327,4422,803,1
6,4705,2,75656,3976,803,0
6,11255,1,82489,11542,853,1
4,4200,2,88750,4999,1243,0
4,5000,3,75487,4959,803,0
3,8500,1,80036,10378,1633,0
4,6010,1,85665,7305,853,1
7,7300,1,72102,6070,2040,1
5,8315,1,71332,8458,569,0
1,7300,1,52272,8256,920,1
7,3915,1,52086,2926,888,1
3,7100,1,82201,7672,1113,0
5,6675,1,89070,8072,1243,0
4,5680,1,88534,5482,1243,0
4,6050,1,84399,7649,2152,1
5,4530,1,71078,6235,1389,1
2,7270,2,92906,8148,1485,0
5,3800,2,94547,2646,765,1
6,12095,1,83599,10831,1373,0
6,7050,1,84524,7601,2152,0
8,5400,1,85294,2259,1543,1
6,3745,1,71963,3621,1155,0
4,10280,1,85794,9801,1503,0
7,4500,2,76920,4101,2157,1
8,4465,1,63550,3196,1320,0
7,5935,2,46471,4185,1628,1
3,5785,2,80180,5954,1503,0
6,6025,1,86949,4417,894,0
5,4110,1,84258,4888,1243,0
6,4660,2,65194,9931,833,0
4,4145,1,59063,5765,920,1
3,5880,2,55242,6328,671,0
5,8485,1,80832,9262,1243,1
5,7855,1,73189,8201,1155,0
5,9040,1,77219,8653,1389,0
3,6050,2,65253,6801,1215,1
2,7100,2,51106,8513,754,0
7,5100,2,71501,4550,1689,1
4,6125,2,81046,6385,2152,1
3,6540,1,78723,8438,1974,0
2,7535,1,80002,11044,1633,0
2,7505,1,71363,10629,1623,0
5,7885,1,78417,6247,920,1
4,5625,1,55339,5460,671,1
5,7940,1,81183,7208,1243,1
3,6175,1,85116,7649,2152,1
6,3940,2,93229,3974,2218,1
6,4675,2,79054,3548,2274,1
2,10800,2,63703,11418,1215,1
6,6555,1,57020,5559,1500,0
7,3100,1,97823,3118,2218,1
3,6800,2,81658,9089,1763,0
4,5300,2,71670,5385,1389,1
4,7450,2,73185,6824,803,0
4,7450,1,88467,8274,1633,0
6,5300,2,69193,3896,1020,0
2,6235,2,52811,7913,505,1
7,4740,2,89347,4162,2452,1
3,5845,1,85461,6203,1763,0
4,4960,1,49696,3804,482,1
3,6015,2,62620,6658,1215,0
3,8030,1,68618,8824,1118,0
4,4200,1,77015,5155,686,1
4,5180,1,67560,4924,1215,1
6,5565,1,69420,4715,1118,1
7,7485,1,86944,7212,894,1
6,3285,1,74820,4246,1220,1
8,3240,2,63356,1886,1418,1
4,5400,2,64695,6616,1411,0
2,7700,1,76711,10624,1623,0
5,9395,1,59318,8525,1500,0
5,4360,1,104202,5480,1930,1
4,8155,1,35733,7537,941,0
6,7795,1,67800,6969,1020,0
3,5175,2,65111,6874,1215,0
5,6525,1,82398,6727,1373,0
2,29795,1,30945,29042,1001,1
3,8130,1,81542,14238,983,0
3,6000,2,99766,9895,2351,1
3,6845,1,49545,5545,623,1
7,5430,1,78849,3711,1103,1
1,7050,2,46249,7783,693,0
4,5180,2,59392,5015,920,1
8,5155,2,86450,4000,1023,1
3,6540,1,66976,7102,728,1
3,6500,1,75609,11347,1623,0
2,9020,2,78536,10782,1623,0
6,9250,1,77842,9344,1389,0
4,6225,2,62693,6614,1703,1
3,11620,1,51926,12859,505,1
4,6805,1,65012,7081,1118,0
7,5635,2,87729,5392,894,1
2,9045,1,84112,13029,1503,1
4,4185,2,87244,4693,1243,1
9,3565,2,56981,4094,1054,1
3,3600,1,74382,4892,569,1
4,6540,1,77763,7768,920,0
7,4115,2,75336,2945,1923,0
6,10075,1,62466,7351,1703,0
5,4015,2,82423,4537,1503,0
4,7480,2,66285,6920,1703,1
6,4135,2,99249,4283,2651,1
5,5945,2,71334,5533,803,1
3,7740,1,72341,8421,1974,0
6,5825,1,86774,6991,723,0
6,3540,2,91534,3436,2651,1
5,9500,1,79610,5625,920,1
5,3200,2,90523,4044,1341,1
7,6950,1,71913,5957,1806,1
3,4470,1,66673,4669,825,0
3,6590,2,83079,9014,2152,0
4,8365,1,58902,9560,671,0
3,7000,2,74268,8527,1038,0
6,3995,2,83646,3701,853,1
6,4130,2,79761,3728,1689,1
5,5200,2,79272,5674,1974,0
6,6170,2,88354,4717,1633,0
5,9470,1,86964,11804,2282,1
6,3895,1,76134,3678,2508,1
4,9700,1,55448,14555,1003,0
5,5430,1,92371,7128,1485,0
6,9315,1,90050,10025,1918,0
1,6000,2,50834,7985,671,0
7,6235,1,78498,5323,1689,0
3,7200,1,72243,7666,1506,0
5,5500,1,81420,5371,1243,0
6,7745,1,79153,5300,1038,0
4,7200,1,58218,8449,837,0
4,7880,1,70314,10162,1740,0
4,4875,2,37778,4061,582,1
6,6240,1,73488,4037,1155,0
9,4945,1,64550,3591,1125,0
4,7440,2,75361,10577,1506,0
9,4900,2,45626,3109,1346,1
3,10310,2,84181,12086,1503,1
1,6500,2,49256,7709,482,0
8,6240,1,85008,5104,2452,1
9,6200,1,77797,5373,1455,1
2,10460,2,58958,11636,1086,0
8,5695,1,70928,3845,1220,1
8,6990,1,87834,5206,1543,0
4,5150,1,67548,6472,1118,1
5,7135,2,58422,6811,920,1
5,10495,1,82177,9770,1373,1
4,11705,1,90122,16197,1341,0
3,8070,1,58445,11123,671,1
4,7975,1,79888,9422,1272,0
4,5830,1,93765,7459,1774,0
5,5085,1,53366,5014,505,1
8,3185,1,98715,3265,1641,1
4,3900,1,68262,5301,825,1
7,3845,2,83105,4055,1153,0
3,6640,2,89053,8819,2152,0
4,5310,1,77113,6014,803,1
4,3960,1,72402,5731,920,1
5,8200,1,70815,10347,920,0
4,7445,1,69649,7539,1801,1
2,7510,2,57595,8180,505,0
6,4705,1,78412,3699,2208,1
3,7255,1,77936,11187,686,1
2,7685,1,80022,9349,2152,0
4,10050,1,57473,11193,754,0
3,7000,2,62974,8334,923,0
3,7315,1,68735,9792,1215,0
3,7735,1,51208,8639,1500,1
2,8055,2,86007,10063,2152,0
4,7450,2,77482,5913,1623,1
5,5480,2,88624,4910,2152,1
5,4100,2,80651,3758,723,1
1,7600,2,56916,8711,920,0
8,7490,1,75904,6134,1455,1
1,7400,1,55129,9487,920,1
8,5455,1,84711,4274,1803,0
2,7640,2,66091,8892,1703,0
3,7700,2,68558,8521,1703,0
4,8985,1,92122,10679,2062,0
7,4180,1,92528,3567,1353,1
2,6160,1,76694,10238,1155,0
7,6130,1,94690,6016,1641,1
6,7345,1,89903,6541,1503,1
4,8380,1,59520,9032,1086,1
6,6430,2,71304,6032,869,0
3,6325,1,55283,5712,920,0
6,5420,2,78448,4290,2274,0
8,6200,1,71678,0,1689,1
3,6815,2,79451,8445,1155,0
8,5250,1,64623,4568,1125,1
5,7475,2,87363,6287,2282,0
4,5430,2,63424,5382,1020,0
8,5250,1,64623,4568,1125,1
4,6405,1,58500,8008,1666,1
5,5300,1,91832,5676,1053,1
5,8305,1,77945,10006,1740,1
4,6665,1,76208,8319,1389,1
3,6685,2,92901,6903,1918,0
5,8095,1,88237,11414,853,1
5,5480,2,44617,6235,975,0
5,8690,1,54718,8307,920,1
7,5870,1,91625,6056,1353,0
6,3940,1,96205,4140,1209,1
6,5320,1,65136,3597,728,1
2,8700,1,60173,11600,1313,1
2,8005,2,57830,9018,1500,0
5,7500,1,78441,7477,1506,1
4,5735,2,79639,10530,2091,1
4,6435,2,77999,1,1623,1
5,8035,2,60636,8554,630,1
7,3625,1,80606,3187,1283,0
4,7800,2,32999,7978,1181,0
9,4350,2,75810,2364,1103,1
2,6750,2,79691,11200,1974,1
8,5225,1,82107,4458,2322,1
3,7130,2,89286,10547,1503,0
2,7000,2,74874,8892,1974,0
6,4265,2,80552,3569,853,1
7,8585,1,63632,9758,1320,1
7,3915,1,94020,4126,1930,1
7,3970,1,85415,2965,2712,1
4,6470,1,76673,6254,1272,1
4,5660,1,74573,4599,920,1
3,6810,2,68473,7918,1703,0
5,8910,1,75404,5805,2499,0
7,5045,1,88636,4595,2193,1
4,4040,2,79164,0,803,1
5,6875,2,89888,6139,2152,0
3,6000,2,27530,5802,462,0
5,9835,1,73469,11171,569,0
5,7580,1,70283,8063,920,0
6,9400,1,82240,10988,2412,0
3,10025,1,65702,11012,1020,1
6,4900,2,86442,3666,1153,0
4,6125,1,73544,6588,1272,0
3,7800,2,73525,9217,1974,0
2,4615,2,71182,6390,1389,1
5,6180,1,66946,6161,1606,1
7,7325,1,95929,7217,2651,0
6,5320,1,65136,3597,728,1
2,7530,2,86305,8709,2152,0
5,7437,1,80424,8554,1633,1
3,7215,1,93199,9812,620,0
5,8710,2,75226,7800,1389,1
6,5415,1,78609,5369,1272,1
4,7270,2,67270,9282,1215,0
6,8175,1,88485,6738,1503,0
7,4900,1,56300,4156,1220,1
3,7270,1,82963,10216,1633,0
5,4755,2,88552,5201,2412,0
4,5970,1,83352,8103,1763,1
7,5000,2,53747,3366,3676,0
4,7555,1,87196,9191,1503,1
7,5610,1,94808,4226,1353,0
3,6915,2,94148,8080,1485,0
6,5940,1,67125,4841,728,1
8,8810,1,81774,6309,1283,1
7,5325,1,70980,5422,2799,1
7,5400,1,72723,6808,2040,1
5,4165,1,109323,5879,2571,1
9,5835,1,83406,4505,1803,1
3,7065,2,66205,8027,1703,1
2,6000,2,78540,8153,1038,0
3,9105,1,53999,11883,671,0
6,8435,2,90824,9175,1630,0
6,7625,1,56570,6544,1334,1
2,8280,2,53468,8836,920,0
5,5700,1,72737,4558,2208,1
5,6575,2,80713,6629,1373,0
4,7100,2,58745,9365,1251,1
3,10355,1,75250,16009,1857,1
5,4090,1,82398,3804,1633,0
4,6260,1,90966,7955,1485,0
5,3660,1,99945,4333,1053,1
3,5225,1,39831,5679,582,1
7,3210,1,89902,3688,2322,1
5,7275,1,79070,7066,1155,0
6,8170,1,65155,7029,1223,1
7,6000,2,56203,4572,1551,1
6,3910,1,68224,4605,1215,1
7,4200,1,69880,3444,1125,1
4,7275,2,63800,8153,1801,0
5,11500,1,95210,12832,765,1
7,5920,1,81234,4889,1023,0
3,7800,2,70318,9024,1974,0
6,6240,1,89863,7524,1543,1
4,7370,1,66103,6918,728,1
7,6750,1,53143,4899,1303,0
5,5670,1,88648,5240,1503,1
8,3900,1,93904,2723,2074,1
6,4190,2,72484,3753,569,0
7,6850,1,68050,5541,1711,1
4,5955,2,39657,5831,882,1
7,3375,1,62978,2639,833,1
5,4160,2,77011,3840,1155,1
1,8200,2,45655,8763,834,0
2,6500,1,79133,9824,920,0
4,5675,1,58709,7237,1003,1
3,6340,2,85209,10845,1633,1
7,4660,2,85188,5410,2063,1
7,7460,1,58455,5474,888,0
2,6925,1,74141,13840,1506,1
3,5100,2,57489,6018,505,1
6,8285,1,86973,7805,2282,1
5,6750,1,84123,8072,1243,0
5,5270,1,46911,5201,1046,0
9,3410,1,93287,3620,1209,1
5,3610,2,80062,5313,1243,1
2,5990,1,65025,9943,533,0
4,4920,2,75247,4449,569,1
3,6955,1,81829,10911,1633,0
5,4165,1,101791,5376,1770,0
7,7120,1,65027,4384,1320,1
3,5220,2,50375,7454,920,0
9,5635,2,57294,4138,888,1
3,9270,1,46972,11220,905,0
3,7355,1,83349,10435,1633,1
3,6195,2,63948,7127,1215,0
3,7075,1,70565,9543,1974,0
6,5600,1,85013,5077,1633,0
4,7400,2,81528,7151,1373,0
7,10315,1,94589,7950,1497,0
4,9250,1,79089,9574,1389,0
5,5470,1,94763,5088,1630,1
4,6940,1,89865,9365,1503,1
1,9400,2,40938,10456,834,0
5,5160,2,89891,5758,1763,1
5,6940,2,68513,6291,1411,1
8,3390,1,90048,4254,1641,1
9,3670,1,64053,2844,1320,1
3,9535,2,61306,10596,1215,0
9,3755,1,78324,2998,1220,1
8,3765,1,91737,3387,1353,0
9,4450,1,105536,2756,2871,1
1,7500,2,56087,8639,920,0
4,6200,1,79411,6224,803,0
7,4435,1,80341,9684,2063,0
4,5080,1,87743,5967,2152,1
2,9495,1,84040,15317,983,0
4,10795,1,93961,14138,1341,1
7,8740,1,92536,9290,920,0
5,5500,1,89038,5261,1633,1
4,7155,2,76536,7548,569,0
7,5330,2,90763,4962,1930,0
5,5685,2,55185,3149,671,1
4,10130,2,56326,10048,505,0
2,7600,2,75307,9742,1974,0
8,6360,1,78987,5428,2040,1
7,9470,1,78887,9312,1338,1
3,7400,1,88671,10845,1633,1
2,6735,2,43025,7674,623,0
5,6325,1,72693,7491,2208,1
7,6900,1,73093,3178,986,1
2,6035,2,43093,7169,623,0
6,9220,1,90552,8320,1930,1
5,8900,1,89293,8515,1503,0
6,3640,1,72600,4439,1455,0
1,7400,2,44915,8639,693,0
2,8500,2,51549,8522,920,0
3,8235,2,55623,9349,1500,1
3,6415,1,81240,7627,2282,0
5,9120,1,79823,10275,1506,0
3,7270,2,66841,7684,1703,0
4,4760,2,81046,5236,723,0
2,8400,1,51219,9897,920,1
5,5585,2,85844,5945,983,0
2,6820,2,57259,8600,671,1
5,5925,1,75130,6080,686,1
3,7995,2,55747,10284,1500,0
3,6200,2,79443,6594,1389,1
5,4835,1,79762,4168,4622,0
3,6760,2,58915,7163,754,0
7,4105,1,82729,3376,1803,1
5,4550,1,92538,4125,1053,0
4,8150,1,58413,8563,1086,0
5,5340,2,62470,5510,728,1
7,4100,2,67010,3360,1125,0
3,6135,1,79154,8681,1272,1
3,7000,2,74132,7520,1038,0
5,7700,2,86465,7453,723,1
4,5165,2,81727,5580,594,1
2,7450,2,48033,8231,693,1
5,7175,1,73584,8544,2091,1
4,6435,1,86663,7175,1373,1
8,3175,1,89266,2646,1283,0
3,9960,2,89662,10634,1503,0
4,5435,1,81157,5999,1633,0
6,7735,1,91341,5668,2651,0
4,5675,1,58709,7237,1003,1
6,5540,1,62190,5499,1515,1
6,5665,1,68705,6186,1118,0
3,7265,2,71614,7861,1974,0
1,6800,1,41574,7861,693,1
4,4940,1,77802,5898,1155,1
6,7470,1,87640,8632,1413,0
5,4000,1,88599,4943,723,1
7,3140,2,93247,2031,1065,0
4,7580,1,78259,9611,2208,1
4,8245,1,78917,7217,1389,1
6,10355,1,72948,9319,2040,1
4,6255,2,67368,6968,1411,0
3,7130,2,92549,9209,2351,0
2,6500,2,86627,7624,2282,1
3,8550,1,73245,16086,1389,1
2,6680,2,78243,8892,1974,0
2,7195,1,87463,9727,2152,0
2,5805,1,63727,6390,1215,1
7,7120,1,89944,7063,2322,1
5,6850,1,75090,8476,569,1
4,4690,1,72564,5228,1155,1
3,6165,2,52686,5980,505,1
4,11110,1,62560,11440,533,0
4,5960,1,80951,7372,1763,1
4,4900,2,65841,5215,1215,1
3,7895,1,69800,12102,1703,1
2,6300,2,42399,7324,975,0
6,5315,2,77773,4652,1506,0
4,6600,1,51297,5750,671,1
1,7600,2,51050,9927,920,0
8,4250,2,85746,4064,2452,1
6,3840,2,68727,3828,1613,1
4,5005,1,66460,5877,1020,1
4,3800,2,77769,0,803,1
3,7240,2,52088,8577,1251,0
9,4650,1,84779,2512,1543,1
4,5435,1,72841,8030,1272,0
3,5830,2,59279,7723,671,1
4,4540,2,61727,3773,728,1
7,7550,1,86990,5683,1543,1
1,7500,2,51381,8500,920,0
5,5970,2,59442,4333,920,0
3,10015,2,77894,11399,569,1
5,6745,1,71987,7782,1038,0
4,6305,2,48024,5694,975,1
6,7895,1,75743,6638,1103,1
7,4640,1,53643,3450,1386,0
3,7215,2,72310,9172,803,0
3,7480,2,74277,9794,1389,1
3,5465,2,87249,6789,594,1
6,6665,1,89306,6912,2193,1
1,7800,2,47679,8545,834,0
3,4800,2,66637,6461,1215,0
2,7545,1,85885,9124,2152,0
5,5835,1,71498,4654,686,1
2,7400,2,38109,7936,582,0
5,6180,1,67795,4537,1313,0
4,9215,1,79041,12471,1389,1
3,7195,2,80749,8199,2152,1
4,5740,1,46622,5832,623,1
5,6485,1,80955,1,594,0
4,5905,1,49092,7210,905,1
5,8085,1,73670,8451,1155,1
4,4500,1,68206,4758,533,1
6,8600,1,86993,6755,3035,0
6,4600,1,57400,5252,671,1
8,8505,1,92079,6285,2651,1
5,5250,1,85481,4222,594,1
8,6100,1,83185,3674,2452,1
3,6765,1,69363,7509,1118,0
2,7690,1,53352,12311,671,0
4,8300,1,75184,8352,803,1
4,6010,1,85665,7305,853,1
4,5230,1,42030,6198,693,0
2,6900,2,50625,8096,754,0
2,7630,2,85365,9167,2152,0
7,8250,1,72627,7529,1455,1
5,5060,2,76902,4770,1155,1
5,7000,1,71548,8034,920,0
4,6650,1,88540,9656,1633,0
3,7645,2,81893,8714,2282,0
4,6830,1,81442,8104,1373,0
5,4640,2,89630,4259,594,0
6,8290,1,70292,7800,1389,1
4,11070,1,84759,12915,983,0
4,6170,1,40820,6745,975,1
6,4600,2,63871,4214,1515,0
5,7070,1,62045,7074,1215,1
5,4410,1,74584,4082,1272,0
5,4095,2,60633,3709,728,1
3,8095,1,71694,9657,1974,0
6,9175,1,84010,9661,1763,1
4,7740,1,71739,8358,920,1
7,3165,1,97596,3471,1641,1
7,9895,1,94895,7963,2362,1
2,8640,1,63236,10417,728,0
3,6200,1,63033,8342,1703,0
4,6870,2,71134,8081,1038,0
3,7000,1,87415,8685,1633,1
6,6280,1,58233,5600,1966,1
4,10025,1,70765,10942,1389,0
7,6700,1,77857,5753,986,1
4,6545,1,87197,7303,853,0
7,5765,1,82699,5979,1543,1
3,5670,1,85562,10401,1633,0
4,9345,1,73684,10062,1389,0
9,4455,2,82651,3424,1283,1
4,6480,2,60731,7107,533,0
4,12590,1,26060,10851,462,1
4,4565,2,54577,6433,671,0
4,5600,3,58605,4493,505,1
6,5250,1,50326,3550,920,1
3,5300,1,62748,6355,1215,1
5,8940,3,77700,9832,1623,1
4,6790,1,64393,7602,1703,1
7,4175,1,91280,4229,1641,0
5,9075,1,75884,9589,1623,1
4,8540,1,62335,10567,630,0
3,9290,2,60251,11026,1215,0
5,6635,2,59652,6799,920,1
6,4100,2,79644,5570,869,1
7,4500,1,102958,5913,2390,0
5,7300,1,79484,7337,686,1
9,3985,1,88052,2603,2063,1
6,3675,1,62654,4624,1125,1
3,5590,2,54923,9182,671,0
3,7300,1,75652,10232,803,1
4,6015,1,66972,8250,728,1
4,7335,2,77756,6203,803,1
2,10200,2,62915,15138,533,0
7,4600,2,97221,3872,2074,0
4,5900,2,66604,4728,1215,0
5,6550,2,74572,5709,1623,1
7,9205,1,88550,9004,1803,1
4,5260,2,90902,6480,620,0
4,5945,1,56896,5957,505,1
4,9305,1,82975,10431,1503,1
8,3900,1,93904,2723,2074,1
5,7195,1,86949,6081,2152,0
4,5350,2,79584,5223,1389,1
5,8220,1,52175,8404,1003,1
9,4000,1,89615,3766,2712,0
4,11505,1,80604,16013,853,0
6,6200,2,46090,4795,1046,0
5,3890,1,71749,3634,686,1
3,8695,1,59932,9362,920,0
8,5800,2,35762,2324,2836,0
5,7175,1,76240,6657,1272,0
2,7400,1,77270,9935,1272,1
6,5915,1,60579,6793,825,1
1,6400,2,42802,7217,975,0
4,5085,1,66817,5373,533,1
5,5475,2,93169,6018,1918,1
6,3575,1,98637,4275,5913,1
4,5745,2,80687,4671,853,1
6,10180,1,94106,10592,1930,0
6,6100,1,78089,5115,1455,1
5,4445,2,83987,9684,1243,1
4,9270,1,77177,11099,1389,0
7,6400,2,51921,4947,1966,1
3,7740,2,71885,9765,1974,0
6,5200,1,82257,5399,2063,1
2,6680,2,59666,8067,837,0
6,6375,2,76508,6407,920,1
5,6850,1,71622,8235,1389,1
3,6170,2,64866,8770,1118,0
3,7840,1,67472,11442,923,0
6,3610,1,102772,4514,650,1
4,7540,1,70628,7104,1272,1
5,8405,1,79908,6539,1272,0
2,8880,1,61366,10815,1606,0
3,8535,1,77037,11122,1506,1
5,6425,2,67078,5240,1703,0
8,3440,1,93803,2991,1930,0
3,6200,2,63491,0,1801,0
3,5500,2,61583,6461,1215,0
7,8840,1,72922,7657,1338,0
7,4060,2,95353,3441,2506,1
3,6200,1,44355,6213,482,1
3,10150,1,69073,12162,1118,1
3,7400,1,76110,10830,686,0
5,4690,1,69330,4269,1020,1
7,4705,1,79579,3908,1572,0
3,5850,2,42039,6675,975,0
4,9875,2,44923,10046,975,0
3,10980,1,57525,12811,505,0
4,5900,1,83339,5436,983,0
8,5035,1,58755,3321,1220,1
5,5895,1,83654,3741,1503,0
3,7680,2,59018,7878,505,0
4,8820,1,82497,12561,1503,0
5,5245,1,80898,4608,1243,1
5,7485,1,83428,7876,1503,1
6,5500,1,82291,4996,2452,1
8,5345,1,86680,4014,2712,1
2,5300,1,83950,9639,983,0
4,10280,2,63522,13313,1411,0
6,5620,1,78548,3724,1155,1
7,4320,1,87726,4320,2712,1
4,7900,1,76853,9820,920,0
8,7234.5,1,74126,5888,2274,1
7,7000,1,89665,7674,1543,0
5,5040,2,72392,1,2208,1
6,7965,1,68519,5734,1703,0
6,6670,1,90023,6790,1930,0
6,5115,1,75986,4709,2208,1
7,5600,1,85000,5624,1283,0
3,7350,1,71708,9930,1974,0
3,7565,1,54219,7008,1169,0
4,5500,1,79854,8103,1623,1
4,7700,1,79923,7617,1272,0
6,6325,2,72612,5676,569,0
5,9590,1,81386,15937,853,1
5,5495,1,78749,3991,1155,1
8,7220,1,79554,5514,869,1
1,7700,2,54737,10595,671,0
3,5795,2,47051,6394,482,0
4,5265,2,88050,5234,1633,0
7,5280,1,55168,3574,1551,0
3,7800,2,71321,7466,1974,0
8,3250,1,92763,3514,1353,1
5,7715,1,74595,7705,1740,1
7,7400,1,89189,7036,2452,1
4,7700,1,61442,6893,1313,0
6,3690,1,83922,4797,2712,1
4,7840,3,48734,6685,764,1
5,7400,1,83239,8473,1633,0
4,4690,1,72564,5228,1155,1
3,6680,1,82948,12514,1633,0
2,8190,2,65547,9187,1020,0
4,11100,1,84159,16826,853,1
3,8300,1,83165,11523,1503,1
5,5635,1,61032,5020,1215,0
4,8040,2,83956,9795,1503,0
4,4400,2,79462,4583,1506,1
4,5560,2,72887,4694,1623,1
6,5065,1,51082,3953,1086,0
5,6055,1,54060,5194,1500,0
5,3200,2,90523,4044,1341,1
7,7380,1,66556,5786,1613,1
8,6850,2,76470,5186,869,1
3,9000,1,88942,14636,1633,1
4,8985,1,94435,11062,2062,1
3,5020,2,86918,7450,1113,0
9,4400,2,81446,2710,1803,1
1,7500,2,55110,9132,920,0
4,5450,1,84909,7265,1503,1
7,3500,2,90755,3651,1209,1
5,6920,1,78536,7666,2091,0
3,7540,2,79555,8389,1038,0
5,7400,1,54059,6112,920,0
2,8400,2,50902,9555,920,0
5,6610,1,69064,6598,1703,1
4,5400,1,86982,10526,2282,1
5,2725,2,55407,3122,754,1
5,6960,1,52933,7137,920,1
7,3725,1,92999,4413,1353,1
8,4510,1,49602,3115,1346,1
6,5155,2,54031,3728,1386,1
3,6525,2,75935,6665,920,1
7,6010,1,88098,5247,2063,1
5,3610,2,80062,5313,1243,1
4,7185,2,89920,8507,2152,0
5,5145,1,66714,3754,1118,1
5,7820,1,65911,7671,1411,1
2,11605,1,55866,16930,1417,0
5,7865,1,68683,7417,1313,0
5,6355,1,66616,6881,923,1
4,5310,1,63589,5095,1020,1
5,6225,1,57910,6746,1500,0
4,10675,1,72985,11136,1740,0
5,8740,1,70417,9113,920,0
2,7300,1,51377,8168,754,0
8,3135,2,44404,2896,1346,1
5,6850,1,71622,8235,1389,1
8,4725,1,98178,1973,1353,0
5,4700,1,83241,4786,1243,1
2,8940,2,59881,9471,837,0
5,6690,1,67138,6764,1703,0
2,9700,2,61245,12057,1215,0
1,6100,1,44971,6815,482,1
7,5740,1,92183,4000,2506,1
3,5500,2,59939,6461,1086,0
4,7810,1,88981,8499,853,0
4,6400,1,68489,6101,1313,0
3,7475,1,76183,9977,1272,1
5,6810,2,72205,6271,569,0
4,7250,1,78995,7309,1506,1
4,5145,2,89542,5495,983,0
7,9570,1,83537,8823,2063,1
6,3825,1,109348,3107,810,1
7,7785,1,88139,7612,894,1
4,6120,2,71286,4750,803,1
7,9715,1,95684,6792,1353,1
4,7905,2,87892,8438,723,0
